trade_id,client_id,instrument_id,trade_date,side,raw_quantity,adjustment_factor,adjusted_quantity,running_adjusted_position
2720,11,4,2024-09-11,BUY,309.0,1.0,309.0,345.0
3584,11,4,2024-09-12,BUY,79.0,1.0,79.0,424.0
3632,11,4,2024-09-12,BUY,195.0,1.0,195.0,619.0
4130,11,4,2024-09-13,BUY,31.0,1.0,31.0,650.0
7085,11,4,2024-10-18,BUY,68.0,1.0,68.0,718.0
9365,11,4,2024-11-20,BUY,190.0,1.0,190.0,908.0
9421,11,4,2024-11-21,SELL,34.0,1.0,34.0,874.0
9825,11,4,2024-11-29,BUY,26.0,1.0,26.0,900.0
10234,11,4,2024-12-10,SELL,512.0,1.0,512.0,388.0
10944,11,4,2024-12-27,SELL,192.0,1.0,192.0,196.0
12185,11,4,2025-01-20,BUY,54.0,1.0,54.0,250.0
12365,11,4,2025-01-21,BUY,66.0,1.0,66.0,316.0
12411,11,4,2025-01-21,BUY,65.0,1.0,65.0,381.0
12676,11,4,2025-01-22,BUY,217.0,1.0,217.0,598.0
14310,11,4,2025-02-03,BUY,108.0,1.0,108.0,706.0
15189,11,4,2025-02-20,SELL,109.0,1.0,109.0,597.0
16790,11,4,2025-03-10,SELL,182.0,1.0,182.0,415.0
17068,11,4,2025-03-17,BUY,34.0,1.0,34.0,449.0
17627,11,4,2025-03-27,BUY,45.0,1.0,45.0,494.0
17652,11,4,2025-03-28,BUY,366.0,1.0,366.0,860.0
17904,11,4,2025-04-03,SELL,224.0,1.0,224.0,636.0
20980,11,4,2025-06-19,BUY,162.0,1.0,162.0,798.0
21175,11,4,2025-06-24,SELL,77.0,1.0,77.0,721.0
21262,11,4,2025-06-26,BUY,148.0,1.0,148.0,869.0
21801,11,4,2025-07-01,SELL,67.0,1.0,67.0,802.0
22110,11,4,2025-07-03,BUY,336.0,1.0,336.0,1138.0
22795,11,4,2025-07-14,BUY,95.0,1.0,95.0,1233.0
23338,11,4,2025-07-31,BUY,166.0,1.0,166.0,1399.0
23756,11,4,2025-08-19,BUY,204.0,1.0,204.0,1603.0
24211,11,4,2025-09-03,SELL,24.0,1.0,24.0,1579.0
24444,11,4,2025-09-08,BUY,116.0,1.0,116.0,1695.0
24803,11,4,2025-09-10,BUY,94.0,1.0,94.0,1789.0
26848,11,4,2025-09-26,BUY,50.0,1.0,50.0,1839.0
27507,11,4,2025-10-09,BUY,258.0,1.0,258.0,2097.0
28298,11,4,2025-10-24,SELL,231.0,1.0,231.0,1866.0
28763,11,4,2025-11-04,BUY,76.0,1.0,76.0,1942.0
29277,11,4,2025-11-13,BUY,34.0,1.0,34.0,1976.0
30730,11,4,2025-12-17,BUY,123.0,1.0,123.0,2099.0
31074,11,4,2025-12-25,BUY,64.0,1.0,64.0,2163.0
33361,11,4,2026-02-05,SELL,99.0,1.0,99.0,2064.0
33496,11,4,2026-02-09,BUY,50.0,1.0,50.0,2114.0
33581,11,4,2026-02-10,BUY,219.0,1.0,219.0,2333.0
33786,11,4,2026-02-13,SELL,62.0,1.0,62.0,2271.0
35897,11,4,2026-04-01,BUY,56.0,1.0,56.0,2327.0
37264,11,4,2026-04-15,BUY,157.0,1.0,157.0,2484.0
37770,11,4,2026-04-22,SELL,159.0,1.0,159.0,2325.0
38021,11,4,2026-04-29,SELL,76.0,1.0,76.0,2249.0
38261,11,4,2026-05-05,BUY,79.0,1.0,79.0,2328.0
39615,11,4,2026-05-26,SELL,32.0,1.0,32.0,2296.0
39675,11,4,2026-05-27,SELL,36.0,1.0,36.0,2260.0
39797,11,4,2026-05-29,SELL,98.0,1.0,98.0,2162.0
40299,11,4,2026-06-11,BUY,274.0,1.0,274.0,2436.0
40918,11,4,2026-06-29,SELL,108.0,1.0,108.0,2328.0
41431,11,4,2026-07-17,BUY,24.0,1.0,24.0,2352.0
5776,11,5,2024-09-24,BUY,44.0,1.0,44.0,44.0
6396,11,5,2024-10-04,BUY,74.0,1.0,74.0,118.0
6495,11,5,2024-10-08,BUY,58.0,1.0,58.0,176.0
6802,11,5,2024-10-14,BUY,61.0,1.0,61.0,237.0
7521,11,5,2024-10-23,BUY,88.0,1.0,88.0,325.0
7688,11,5,2024-10-24,BUY,65.0,1.0,65.0,390.0
8074,11,5,2024-10-28,BUY,175.0,1.0,175.0,565.0
8145,11,5,2024-10-28,BUY,314.0,1.0,314.0,879.0
8319,11,5,2024-10-29,BUY,102.0,1.0,102.0,981.0
9948,11,5,2024-12-03,BUY,216.0,1.0,216.0,1197.0
10011,11,5,2024-12-04,BUY,79.0,1.0,79.0,1276.0
10184,11,5,2024-12-09,BUY,37.0,1.0,37.0,1313.0
10618,11,5,2024-12-19,BUY,517.0,1.0,517.0,1830.0
11362,11,5,2025-01-06,BUY,111.0,1.0,111.0,1941.0
11463,11,5,2025-01-07,BUY,110.0,1.0,110.0,2051.0
13719,11,5,2025-01-28,SELL,69.0,1.0,69.0,1982.0
15236,11,5,2025-02-20,BUY,81.0,1.0,81.0,2063.0
15831,11,5,2025-02-27,BUY,298.0,1.0,298.0,2361.0
16390,11,5,2025-03-04,SELL,75.0,1.0,75.0,2286.0
16521,11,5,2025-03-04,BUY,27.0,1.0,27.0,2313.0
19325,11,5,2025-05-07,SELL,168.0,1.0,168.0,2145.0
19657,11,5,2025-05-15,BUY,59.0,1.0,59.0,2204.0
20679,11,5,2025-06-11,BUY,249.0,1.0,249.0,2453.0
21767,11,5,2025-07-01,SELL,228.0,1.0,228.0,2225.0
22073,11,5,2025-07-03,BUY,192.0,1.0,192.0,2417.0
23134,11,5,2025-07-24,SELL,125.0,1.0,125.0,2292.0
24665,11,5,2025-09-10,BUY,30.0,1.0,30.0,2322.0
26243,11,5,2025-09-18,BUY,113.0,1.0,113.0,2435.0
26668,11,5,2025-09-23,SELL,288.0,1.0,288.0,2147.0
27061,11,5,2025-10-01,BUY,62.0,1.0,62.0,2209.0
27546,11,5,2025-10-10,SELL,60.0,1.0,60.0,2149.0
28226,11,5,2025-10-23,BUY,138.0,1.0,138.0,2287.0
28354,11,5,2025-10-27,BUY,76.0,1.0,76.0,2363.0
29233,11,5,2025-11-13,SELL,34.0,1.0,34.0,2329.0
29847,11,5,2025-11-26,BUY,94.0,1.0,94.0,2423.0
30418,11,5,2025-12-10,SELL,21.0,1.0,21.0,2402.0
31721,11,5,2026-01-08,BUY,57.0,1.0,57.0,2459.0
33131,11,5,2026-02-02,BUY,19.0,1.0,19.0,2478.0
33455,11,5,2026-02-09,SELL,43.0,1.0,43.0,2435.0
34804,11,5,2026-03-06,SELL,43.0,1.0,43.0,2392.0
35983,11,5,2026-04-02,BUY,156.0,1.0,156.0,2548.0
37932,11,5,2026-04-27,BUY,66.0,1.0,66.0,2614.0
40942,11,5,2026-06-30,SELL,107.0,1.0,107.0,2507.0
1672,11,6,2024-09-10,BUY,333.0,1.0,333.0,333.0
2085,11,6,2024-09-11,SELL,257.0,1.0,257.0,76.0
2101,11,6,2024-09-11,BUY,46.0,1.0,46.0,122.0
2258,11,6,2024-09-11,BUY,77.0,1.0,77.0,199.0
2517,11,6,2024-09-11,BUY,191.0,1.0,191.0,390.0
2559,11,6,2024-09-11,BUY,247.0,1.0,247.0,637.0
3032,11,6,2024-09-12,SELL,105.0,1.0,105.0,532.0
3136,11,6,2024-09-12,BUY,67.0,1.0,67.0,599.0
3382,11,6,2024-09-12,BUY,36.0,1.0,36.0,635.0
4222,11,6,2024-09-13,BUY,66.0,1.0,66.0,701.0
5455,11,6,2024-09-17,BUY,82.0,1.0,82.0,783.0
5902,11,6,2024-09-25,BUY,86.0,1.0,86.0,869.0
10071,11,6,2024-12-05,SELL,36.0,1.0,36.0,833.0
12190,11,6,2025-01-20,BUY,58.0,1.0,58.0,891.0
12574,11,6,2025-01-22,SELL,378.0,1.0,378.0,513.0
12645,11,6,2025-01-22,BUY,188.0,1.0,188.0,701.0
13815,11,6,2025-01-28,BUY,95.0,1.0,95.0,796.0
14198,11,6,2025-01-30,BUY,223.0,1.0,223.0,1019.0
14701,11,6,2025-02-11,BUY,249.0,1.0,249.0,1268.0
15513,11,6,2025-02-26,BUY,63.0,1.0,63.0,1331.0
16487,11,6,2025-03-04,BUY,15.0,1.0,15.0,1346.0
19064,11,6,2025-05-01,BUY,50.0,1.0,50.0,1396.0
19067,11,6,2025-05-01,BUY,44.0,1.0,44.0,1440.0
19525,11,6,2025-05-13,SELL,96.0,1.0,96.0,1344.0
19599,11,6,2025-05-14,BUY,32.0,1.0,32.0,1376.0
20392,11,6,2025-06-04,SELL,42.0,1.0,42.0,1334.0
21018,11,6,2025-06-19,BUY,43.0,1.0,43.0,1377.0
21348,11,6,2025-06-26,SELL,240.0,1.0,240.0,1137.0
22881,11,6,2025-07-15,BUY,99.0,1.0,99.0,1236.0
22900,11,6,2025-07-16,BUY,220.0,1.0,220.0,1456.0
23509,11,6,2025-08-07,SELL,118.0,1.0,118.0,1338.0
24024,11,6,2025-08-29,SELL,109.0,1.0,109.0,1229.0
27102,11,6,2025-10-02,BUY,307.0,1.0,307.0,1536.0
27778,11,6,2025-10-15,SELL,115.0,1.0,115.0,1421.0
28879,11,6,2025-11-05,BUY,282.0,1.0,282.0,1703.0
28947,11,6,2025-11-06,BUY,182.0,1.0,182.0,1885.0
29583,11,6,2025-11-20,BUY,169.0,1.0,169.0,2054.0
31206,11,6,2025-12-30,SELL,159.0,1.0,159.0,1895.0
31619,11,6,2026-01-06,BUY,49.0,1.0,49.0,1944.0
35197,11,6,2026-03-17,SELL,69.0,1.0,69.0,1875.0
36087,11,6,2026-04-06,BUY,217.0,1.0,217.0,2092.0
36763,11,6,2026-04-13,BUY,111.0,1.0,111.0,2203.0
37328,11,6,2026-04-16,BUY,51.0,1.0,51.0,2254.0
37926,11,6,2026-04-27,BUY,111.0,1.0,111.0,2365.0
38017,11,6,2026-04-29,BUY,32.0,1.0,32.0,2397.0
38608,11,6,2026-05-08,SELL,65.0,1.0,65.0,2332.0
38651,11,6,2026-05-08,SELL,40.0,1.0,40.0,2292.0
38767,11,6,2026-05-11,SELL,115.0,1.0,115.0,2177.0
38990,11,6,2026-05-12,BUY,146.0,1.0,146.0,2323.0
41195,11,6,2026-07-08,BUY,172.0,1.0,172.0,2495.0
2932,11,7,2024-09-11,BUY,194.0,1.0,194.0,194.0
3176,11,7,2024-09-12,SELL,194.0,1.0,194.0,0.0
3610,11,7,2024-09-12,BUY,184.0,1.0,184.0,184.0
3890,11,7,2024-09-12,BUY,133.0,1.0,133.0,317.0
4114,11,7,2024-09-13,BUY,152.0,1.0,152.0,469.0
4366,11,7,2024-09-13,SELL,45.0,1.0,45.0,424.0
5120,11,7,2024-09-16,BUY,101.0,1.0,101.0,525.0
5598,11,7,2024-09-19,SELL,146.0,1.0,146.0,379.0
6314,11,7,2024-10-03,SELL,110.0,1.0,110.0,269.0
9198,11,7,2024-11-15,BUY,44.0,1.0,44.0,313.0
11956,11,7,2025-01-15,SELL,231.0,1.0,231.0,82.0
15607,11,7,2025-02-26,BUY,42.0,1.0,42.0,124.0
16307,11,7,2025-03-03,BUY,85.0,1.0,85.0,209.0
16518,11,7,2025-03-04,BUY,81.0,1.0,81.0,290.0
18587,11,7,2025-04-21,SELL,137.0,1.0,137.0,153.0
20173,11,7,2025-05-28,BUY,360.0,1.0,360.0,513.0
20211,11,7,2025-05-29,BUY,54.0,1.0,54.0,567.0
21000,11,7,2025-06-19,BUY,527.0,1.0,527.0,1094.0
21028,11,7,2025-06-20,SELL,170.0,1.0,170.0,924.0
23117,11,7,2025-07-23,BUY,184.0,1.0,184.0,1108.0
23126,11,7,2025-07-24,BUY,77.0,1.0,77.0,1185.0
23586,11,7,2025-08-12,BUY,16.0,1.0,16.0,1201.0
28537,11,7,2025-10-29,SELL,195.0,1.0,195.0,1006.0
28826,11,7,2025-11-05,SELL,91.0,1.0,91.0,915.0
29341,11,7,2025-11-14,BUY,52.0,1.0,52.0,967.0
29346,11,7,2025-11-14,BUY,244.0,1.0,244.0,1211.0
30493,11,7,2025-12-11,SELL,83.0,1.0,83.0,1128.0
30846,11,7,2025-12-19,SELL,71.0,1.0,71.0,1057.0
30876,11,7,2025-12-22,SELL,36.0,1.0,36.0,1021.0
31636,11,7,2026-01-07,BUY,80.0,1.0,80.0,1101.0
32521,11,7,2026-01-21,BUY,61.0,1.0,61.0,1162.0
32805,11,7,2026-01-27,BUY,31.0,1.0,31.0,1193.0
32888,11,7,2026-01-28,BUY,275.0,1.0,275.0,1468.0
33258,11,7,2026-02-04,BUY,153.0,1.0,153.0,1621.0
34196,11,7,2026-02-23,SELL,240.0,1.0,240.0,1381.0
34266,11,7,2026-02-24,SELL,143.0,1.0,143.0,1238.0
35719,11,7,2026-03-27,BUY,69.0,1.0,69.0,1307.0
36037,11,7,2026-04-03,BUY,38.0,1.0,38.0,1345.0
36210,11,7,2026-04-08,BUY,94.0,1.0,94.0,1439.0
36312,11,7,2026-04-09,BUY,744.0,1.0,744.0,2183.0
36894,11,7,2026-04-14,SELL,53.0,1.0,53.0,2130.0
36902,11,7,2026-04-14,SELL,100.0,1.0,100.0,2030.0
38240,11,7,2026-05-05,BUY,170.0,1.0,170.0,2200.0
38993,11,7,2026-05-12,SELL,295.0,1.0,295.0,1905.0
39214,11,7,2026-05-14,BUY,111.0,1.0,111.0,2016.0
39565,11,7,2026-05-25,BUY,147.0,1.0,147.0,2163.0
39810,11,7,2026-05-29,BUY,56.0,1.0,56.0,2219.0
690,11,8,2024-09-02,BUY,179.0,1.0,179.0,179.0
1157,11,8,2024-09-05,BUY,113.0,1.0,113.0,292.0
2226,11,8,2024-09-11,SELL,42.0,1.0,42.0,250.0
5852,11,8,2024-09-25,BUY,168.0,1.0,168.0,418.0
7226,11,8,2024-10-22,BUY,158.0,1.0,158.0,576.0
9521,11,8,2024-11-22,SELL,229.0,1.0,229.0,347.0
9556,11,8,2024-11-25,BUY,83.0,1.0,83.0,430.0
14127,11,8,2025-01-30,SELL,171.0,1.0,171.0,259.0
14142,11,8,2025-01-30,BUY,189.0,1.0,189.0,448.0
16727,11,8,2025-03-07,BUY,102.0,1.0,102.0,550.0
17534,11,8,2025-03-26,BUY,35.0,1.0,35.0,585.0
21713,11,8,2025-06-30,SELL,36.0,1.0,36.0,549.0
24500,11,8,2025-09-09,BUY,119.0,1.0,119.0,668.0
26049,11,8,2025-09-17,SELL,196.0,1.0,196.0,472.0
27451,11,8,2025-10-08,BUY,136.0,1.0,136.0,608.0
27515,11,8,2025-10-09,SELL,22.0,1.0,22.0,586.0
28575,11,8,2025-10-30,BUY,46.0,1.0,46.0,632.0
29694,11,8,2025-11-24,SELL,240.0,1.0,240.0,392.0
29734,11,8,2025-11-24,SELL,122.0,1.0,122.0,270.0
30302,11,8,2025-12-08,BUY,114.0,1.0,114.0,384.0
32110,11,8,2026-01-14,BUY,170.0,1.0,170.0,554.0
32183,11,8,2026-01-15,BUY,123.0,1.0,123.0,677.0
32217,11,8,2026-01-16,SELL,53.0,1.0,53.0,624.0
33126,11,8,2026-02-02,BUY,242.0,1.0,242.0,866.0
33294,11,8,2026-02-04,BUY,61.0,1.0,61.0,927.0
33591,11,8,2026-02-11,BUY,30.0,1.0,30.0,957.0
33667,11,8,2026-02-12,BUY,95.0,1.0,95.0,1052.0
35070,11,8,2026-03-13,BUY,147.0,1.0,147.0,1199.0
35754,11,8,2026-03-30,BUY,81.0,1.0,81.0,1280.0
37079,11,8,2026-04-14,BUY,107.0,1.0,107.0,1387.0
37104,11,8,2026-04-15,BUY,165.0,1.0,165.0,1552.0
38142,11,8,2026-05-01,SELL,168.0,1.0,168.0,1384.0
38385,11,8,2026-05-07,BUY,44.0,1.0,44.0,1428.0
40247,11,8,2026-06-11,BUY,75.0,1.0,75.0,1503.0
40312,11,8,2026-06-12,BUY,112.0,1.0,112.0,1615.0
41496,11,8,2026-07-21,BUY,128.0,1.0,128.0,1743.0
2040,11,9,2024-09-11,BUY,74.0,1.0,74.0,74.0
3440,11,9,2024-09-12,SELL,74.0,1.0,74.0,0.0
3539,11,9,2024-09-12,BUY,39.0,1.0,39.0,39.0
3749,11,9,2024-09-12,BUY,54.0,1.0,54.0,93.0
5089,11,9,2024-09-16,BUY,66.0,1.0,66.0,159.0
5227,11,9,2024-09-17,SELL,22.0,1.0,22.0,137.0
7596,11,9,2024-10-24,BUY,79.0,1.0,79.0,216.0
9226,11,9,2024-11-18,BUY,377.0,1.0,377.0,593.0
10161,11,9,2024-12-09,BUY,30.0,1.0,30.0,623.0
11290,11,9,2025-01-03,SELL,40.0,1.0,40.0,583.0
11650,11,9,2025-01-09,BUY,47.0,1.0,47.0,630.0
12143,11,9,2025-01-17,BUY,68.0,1.0,68.0,698.0
13380,11,9,2025-01-27,BUY,86.0,1.0,86.0,784.0
15143,11,9,2025-02-19,SELL,223.0,1.0,223.0,561.0
16211,11,9,2025-03-03,SELL,337.0,1.0,337.0,224.0
16766,11,9,2025-03-10,BUY,100.0,1.0,100.0,324.0
17789,11,9,2025-04-01,BUY,106.0,1.0,106.0,430.0
18068,11,9,2025-04-08,BUY,70.0,1.0,70.0,500.0
19054,11,9,2025-04-30,BUY,278.0,1.0,278.0,778.0
19723,11,9,2025-05-16,BUY,116.0,1.0,116.0,894.0
19883,11,9,2025-05-21,BUY,159.0,1.0,159.0,1053.0
20049,11,9,2025-05-26,BUY,51.0,1.0,51.0,1104.0
20972,11,9,2025-06-19,SELL,62.0,1.0,62.0,1042.0
21866,11,9,2025-07-01,BUY,88.0,1.0,88.0,1130.0
22520,11,9,2025-07-09,BUY,111.0,1.0,111.0,1241.0
23740,11,9,2025-08-18,BUY,89.0,1.0,89.0,1330.0
24922,11,9,2025-09-11,BUY,67.0,1.0,67.0,1397.0
25090,11,9,2025-09-11,BUY,54.0,1.0,54.0,1451.0
25396,11,9,2025-09-15,BUY,78.0,1.0,78.0,1529.0
28138,11,9,2025-10-22,BUY,35.0,1.0,35.0,1564.0
28335,11,9,2025-10-27,BUY,206.0,1.0,206.0,1770.0
29597,11,9,2025-11-20,BUY,79.0,1.0,79.0,1849.0
31183,11,9,2025-12-29,SELL,47.0,1.0,47.0,1802.0
31448,11,9,2026-01-02,BUY,58.0,1.0,58.0,1860.0
31567,11,9,2026-01-06,SELL,172.0,1.0,172.0,1688.0
34993,11,9,2026-03-12,BUY,165.0,1.0,165.0,1853.0
36985,11,9,2026-04-14,SELL,175.0,1.0,175.0,1678.0
37189,11,9,2026-04-15,BUY,86.0,1.0,86.0,1764.0
37390,11,9,2026-04-16,BUY,60.0,1.0,60.0,1824.0
39684,11,9,2026-05-27,SELL,196.0,1.0,196.0,1628.0
40076,11,9,2026-06-05,BUY,83.0,1.0,83.0,1711.0
40297,11,9,2026-06-11,BUY,87.0,1.0,87.0,1798.0
2345,11,10,2024-09-11,BUY,165.0,1.0,165.0,165.0
4483,11,10,2024-09-13,SELL,36.0,1.0,36.0,129.0
5528,11,10,2024-09-18,BUY,134.0,1.0,134.0,263.0
8470,11,10,2024-10-31,SELL,121.0,1.0,121.0,142.0
10062,11,10,2024-12-05,BUY,245.0,1.0,245.0,387.0
10447,11,10,2024-12-16,BUY,159.0,1.0,159.0,546.0
11713,11,10,2025-01-10,BUY,267.0,1.0,267.0,813.0
11819,11,10,2025-01-13,BUY,22.0,1.0,22.0,835.0
11840,11,10,2025-01-14,BUY,201.0,1.0,201.0,1036.0
12740,11,10,2025-01-22,BUY,98.0,1.0,98.0,1134.0
12826,11,10,2025-01-23,BUY,28.0,1.0,28.0,1162.0
13973,11,10,2025-01-29,SELL,27.0,1.0,27.0,1135.0
14725,11,10,2025-02-11,BUY,73.0,1.0,73.0,1208.0
16966,11,10,2025-03-13,BUY,152.0,1.0,152.0,1360.0
17905,11,10,2025-04-03,SELL,278.0,1.0,278.0,1082.0
20743,11,10,2025-06-12,BUY,204.0,1.0,204.0,1286.0
22588,11,10,2025-07-10,BUY,91.0,1.0,91.0,1377.0
23150,11,10,2025-07-24,BUY,69.0,1.0,69.0,1446.0
23497,11,10,2025-08-07,BUY,69.0,1.0,69.0,1515.0
23552,11,10,2025-08-11,SELL,45.0,1.0,45.0,1470.0
25331,11,10,2025-09-12,BUY,96.0,1.0,96.0,1566.0
26122,11,10,2025-09-17,BUY,189.0,1.0,189.0,1755.0
26775,11,10,2025-09-25,BUY,153.0,1.0,153.0,1908.0
28777,11,10,2025-11-04,SELL,124.0,1.0,124.0,1784.0
29438,11,10,2025-11-18,BUY,97.0,1.0,97.0,1881.0
31137,11,10,2025-12-29,BUY,92.0,1.0,92.0,1973.0
31974,11,10,2026-01-13,BUY,70.0,1.0,70.0,2043.0
32060,11,10,2026-01-14,BUY,282.0,1.0,282.0,2325.0
32582,11,10,2026-01-22,SELL,223.0,1.0,223.0,2102.0
33075,11,10,2026-01-30,BUY,11.0,1.0,11.0,2113.0
33736,11,10,2026-02-13,BUY,160.0,1.0,160.0,2273.0
34201,11,10,2026-02-23,SELL,53.0,1.0,53.0,2220.0
35771,11,10,2026-03-30,BUY,54.0,1.0,54.0,2274.0
38298,11,10,2026-05-06,BUY,129.0,1.0,129.0,2403.0
39336,11,10,2026-05-19,SELL,108.0,1.0,108.0,2295.0
39401,11,10,2026-05-20,SELL,414.0,1.0,414.0,1881.0
41968,11,10,2026-08-06,SELL,70.0,1.0,70.0,1811.0
469,11,11,2024-08-22,BUY,50.0,1.0,50.0,50.0
781,11,11,2024-09-03,BUY,82.0,1.0,82.0,132.0
916,11,11,2024-09-05,SELL,126.0,1.0,126.0,6.0
1864,11,11,2024-09-10,BUY,180.0,1.0,180.0,186.0
2497,11,11,2024-09-11,BUY,114.0,1.0,114.0,300.0
5112,11,11,2024-09-16,SELL,64.0,1.0,64.0,236.0
5700,11,11,2024-09-20,BUY,39.0,1.0,39.0,275.0
6669,11,11,2024-10-10,BUY,45.0,1.0,45.0,320.0
8390,11,11,2024-10-30,SELL,97.0,1.0,97.0,223.0
9008,11,11,2024-11-13,BUY,239.0,1.0,239.0,462.0
12513,11,11,2025-01-21,BUY,119.0,1.0,119.0,581.0
12771,11,11,2025-01-22,BUY,68.0,1.0,68.0,649.0
13821,11,11,2025-01-28,BUY,198.0,1.0,198.0,847.0
15282,11,11,2025-02-21,BUY,169.0,1.0,169.0,1016.0
16618,11,11,2025-03-05,SELL,53.0,1.0,53.0,963.0
16735,11,11,2025-03-07,BUY,190.0,1.0,190.0,1153.0
18481,11,11,2025-04-17,BUY,310.0,1.0,310.0,1463.0
18612,11,11,2025-04-21,BUY,214.0,1.0,214.0,1677.0
19184,11,11,2025-05-05,BUY,50.0,1.0,50.0,1727.0
19665,11,11,2025-05-15,SELL,73.0,1.0,73.0,1654.0
20077,11,11,2025-05-27,BUY,88.0,1.0,88.0,1742.0
21679,11,11,2025-06-30,SELL,94.0,1.0,94.0,1648.0
22532,11,11,2025-07-09,SELL,241.0,1.0,241.0,1407.0
25317,11,11,2025-09-12,BUY,39.0,1.0,39.0,1446.0
25961,11,11,2025-09-17,BUY,40.0,1.0,40.0,1486.0
26586,11,11,2025-09-22,SELL,129.0,1.0,129.0,1357.0
27443,11,11,2025-10-08,SELL,35.0,1.0,35.0,1322.0
28410,11,11,2025-10-28,BUY,421.0,1.0,421.0,1743.0
28643,11,11,2025-10-31,SELL,67.0,1.0,67.0,1676.0
30052,11,11,2025-12-01,SELL,107.0,1.0,107.0,1569.0
30415,11,11,2025-12-10,BUY,143.0,1.0,143.0,1712.0
31369,11,11,2026-01-01,BUY,139.0,1.0,139.0,1851.0
32744,11,11,2026-01-26,SELL,79.0,1.0,79.0,1772.0
33039,11,11,2026-01-30,BUY,124.0,1.0,124.0,1896.0
35671,11,11,2026-03-26,SELL,65.0,1.0,65.0,1831.0
37696,11,11,2026-04-21,BUY,135.0,1.0,135.0,1966.0
37962,11,11,2026-04-28,BUY,136.0,1.0,136.0,2102.0
38875,11,11,2026-05-11,SELL,186.0,1.0,186.0,1916.0
443,11,12,2024-08-22,BUY,52.0,1.0,52.0,52.0
462,11,12,2024-08-22,BUY,135.0,1.0,135.0,187.0
1446,11,12,2024-09-09,SELL,63.0,1.0,63.0,124.0
2157,11,12,2024-09-11,SELL,124.0,1.0,124.0,0.0
2500,11,12,2024-09-11,BUY,146.0,1.0,146.0,146.0
2723,11,12,2024-09-11,BUY,26.0,1.0,26.0,172.0
4949,11,12,2024-09-13,BUY,30.0,1.0,30.0,202.0
5644,11,12,2024-09-20,BUY,96.0,1.0,96.0,298.0
5873,11,12,2024-09-25,BUY,37.0,1.0,37.0,335.0
6109,11,12,2024-09-30,BUY,25.0,1.0,25.0,360.0
6650,11,12,2024-10-10,BUY,346.0,1.0,346.0,706.0
7777,11,12,2024-10-24,BUY,156.0,1.0,156.0,862.0
8147,11,12,2024-10-28,BUY,110.0,1.0,110.0,972.0
10614,11,12,2024-12-19,BUY,62.0,1.0,62.0,1034.0
10803,11,12,2024-12-24,BUY,105.0,1.0,105.0,1139.0
11007,11,12,2024-12-30,SELL,47.0,1.0,47.0,1092.0
13044,11,12,2025-01-23,BUY,142.0,1.0,142.0,1234.0
13450,11,12,2025-01-27,BUY,79.0,1.0,79.0,1313.0
14816,11,12,2025-02-12,SELL,21.0,1.0,21.0,1292.0
14898,11,12,2025-02-13,BUY,167.0,1.0,167.0,1459.0
15902,11,12,2025-02-27,SELL,361.0,1.0,361.0,1098.0
16188,11,12,2025-03-03,BUY,52.0,1.0,52.0,1150.0
17075,11,12,2025-03-17,BUY,304.0,1.0,304.0,1454.0
17462,11,12,2025-03-25,SELL,108.0,1.0,108.0,1346.0
17523,11,12,2025-03-26,BUY,155.0,1.0,155.0,1501.0
17675,11,12,2025-03-28,SELL,128.0,1.0,128.0,1373.0
19742,11,12,2025-05-19,BUY,57.0,1.0,57.0,1430.0
19746,11,12,2025-05-19,SELL,114.0,1.0,114.0,1316.0
20358,11,12,2025-06-03,BUY,31.0,1.0,31.0,1347.0
21246,11,12,2025-06-26,SELL,91.0,1.0,91.0,1256.0
21423,11,12,2025-06-27,BUY,188.0,1.0,188.0,1444.0
21927,11,12,2025-07-02,SELL,99.0,1.0,99.0,1345.0
23806,11,12,2025-08-20,BUY,77.0,1.0,77.0,1422.0
26416,11,12,2025-09-18,BUY,88.0,1.0,88.0,1510.0
26853,11,12,2025-09-26,SELL,296.0,1.0,296.0,1214.0
27170,11,12,2025-10-02,BUY,60.0,1.0,60.0,1274.0
27388,11,12,2025-10-08,SELL,68.0,1.0,68.0,1206.0
28196,11,12,2025-10-23,SELL,96.0,1.0,96.0,1110.0
28833,11,12,2025-11-05,SELL,94.0,1.0,94.0,1016.0
29238,11,12,2025-11-13,BUY,137.0,1.0,137.0,1153.0
30075,11,12,2025-12-02,BUY,46.0,1.0,46.0,1199.0
31069,11,12,2025-12-25,BUY,105.0,1.0,105.0,1304.0
31289,11,12,2025-12-31,BUY,142.0,1.0,142.0,1446.0
32064,11,12,2026-01-14,BUY,91.0,1.0,91.0,1537.0
33766,11,12,2026-02-13,BUY,38.0,1.0,38.0,1575.0
35723,11,12,2026-03-27,BUY,111.0,1.0,111.0,1686.0
35834,11,12,2026-03-31,BUY,60.0,1.0,60.0,1746.0
36809,11,12,2026-04-13,BUY,50.0,1.0,50.0,1796.0
37723,11,12,2026-04-22,BUY,22.0,1.0,22.0,1818.0
37729,11,12,2026-04-22,BUY,161.0,1.0,161.0,1979.0
39016,11,12,2026-05-12,BUY,52.0,1.0,52.0,2031.0
315,11,13,2024-08-16,BUY,49.0,1.0,49.0,49.0
946,11,13,2024-09-05,BUY,80.0,1.0,80.0,129.0
1285,11,13,2024-09-06,SELL,53.0,1.0,53.0,76.0
1536,11,13,2024-09-09,BUY,110.0,1.0,110.0,186.0
1702,11,13,2024-09-10,SELL,186.0,1.0,186.0,0.0
